tt_remove_claims;Other Draconic Pagans will lose claims on this land.;;;;;;;;;;;;;x
SF_land_for_alliance;Trade for Alliance;;;;;;;;;;;;;x
SF_land_for_alliance_desc;Offer to trade a county for an alliance;;;;;;;;;;;;;x
SF_nearby_province;Directly control a transferable nearby county.;;;;;;;;;;;;;x
request_SF;A request is sent to the Sapphire Flame;;;;;;;;;;;;;x
SF_will_accept;Sapphire Flame will accept your request;;;;;;;;;;;;;x
SF_not_considering;Sapphire Flame is not already considering a request from you;;;;;;;;;;;;;x
SF_request_blessing;Request Blessing;;;;;;;;;;;;;x
SF_request_blessing_desc;Request a holy blessing for this character from the Sapphire Flame.\n[RequestBlessingReason];;;;;;;;;;;;;x
RequestBlessingReason_text;Base Reluctance: §R-§![Blessing_Rival];;;;;;;;;;;;;x
SF_request_claim_vassal;Request Claim;;;;;;;;;;;;;x
SF_request_claim_vassal_desc;Request a claim on an impure vassal, co-vassal, or liege's title.;;;;;;;;;;;;;x
SF_request_claim_indep;Request Claim;;;;;;;;;;;;;x
SF_request_claim_indep_desc;Request a claim on an impure ruler's title.;;;;;;;;;;;;;x
SF_request_divorce;Request Divorce;;;;;;;;;;;;;x
SF_request_divorce_desc;Request a divorce without paying the fee.\n[RequestDivorceReason];;;;;;;;;;;;;x
RequestDivorceReason_text;Base Reluctance: §R---§![Divorce_HumanSpouse];;;;;;;;;;;;;x
SF_disinherit;Disinherit Heir;;;;;;;;;;;;;x
SF_disinherit_desc;Request to disinherit your non-dragon child\n[RequestDisinheritReason];;;;;;;;;;;;;x
RequestDisinheritReason_text;Base Reluctance: §R----§![Disinherit_DragonHeir];;;;;;;;;;;;;x
SF_borrow_money;Ask for a Loan;;;;;;;;;;;;;x
SF_borrow_money_desc;Request a loan from the Sapphire Flame;;;;;;;;;;;;;x
has_negative_purity;Has negative purity;;;;;;;;;;;;;x
restore_roman_empire_pagan;Restore the Roman Empire;;;;;;;;;;;;;x
restore_roman_empire_pagan_desc;If Rome and other key territories of the old empire could be reclaimed, the Byzantine Empire would win recognition in the eyes of the West as the true and rightful continuation of the Roman State.;;;;;;;;;;;;;x
revive_roman_paganism;Revive Roman Paganism;;;;;;;;;;;;;x
revive_roman_paganism_desc;Restore the old religious rites and clergy of the Roman Empire.;;;;;;;;;;;;;x
scorch_settlement;Scorch Land;;;;;;;;;;;;;x
scorch_settlement_desc;Set this land ablaze with dragonfire.;;;;;;;;;;;;;x
scorched_land;Scorched Land;;;;;;;;;;;;;x
scorched_land_desc;Dragons have burned this land.;;;;;;;;;;;;;x
recently_scorched_land;Recently Scorched Land;;;;;;;;;;;;;x
recently_scorched_land_desc;Dragons have burned this land recently.;;;;;;;;;;;;;x
recently_scorched_land_not_owner;Recently Scorched Land;;;;;;;;;;;;;x
recently_scorched_land_not_owner_desc;Dragons have burned this land recently.;;;;;;;;;;;;;x
SCORCH_DESTROY_BUILDINGS;MAY DESTROY HOLDINGS;;;;;;;;;;;;;x
hellenic_quest;Go on a Great Quest;;;;;;;;;;;;;x
hellenic_quest_desc;Go on a great quest, sure to be the grandest of your life.;;;;;;;;;;;;;x
vampire_convert_culture;Found Vampiric Culture;;;;;;;;;;;;;x
vampire_convert_culture_desc;You have established an entire kingdom for your kin - it may finally be safe to live freely and openly among your people.;;;;;;;;;;;;;x
werewolf_convert_culture;Found Lycan Culture;;;;;;;;;;;;;x
werewolf_convert_culture_desc;You have established an entire kingdom for your kin - it may finally be safe to live freely and openly among your people.;;;;;;;;;;;;;x
werewolf_reveal_self;Reveal Yourself as a Werewolf;;;;;;;;;;;;;x
werewolf_reveal_self_desc;Inform everyone that you are a werewolf.;;;;;;;;;;;;;x
werewolf_law;Werewolf Challenge Conditions;;;;;;;;;;;;;x
werewolf_law_desc;In Werewolf culture, vassals may challenge rulers who are seen as unfit to rule.  If victorious, they may seize control of their realm.  Laws may be put in place to restrict when this can be done.;;;;;;;;;;;;;x
werewolf_law_0;Traditional Werewolf Challenges;;;;;;;;;;;;;x
werewolf_law_0_desc;Traditionally, challenges may be brought against new, incapable, infamous, child, deformed, or weak rulers;;;;;;;;;;;;;x
werewolf_law_0_option;Traditional;;;;;;;;;;;;;x
werewolf_law_1;Infamy Reformed Werewolf Challenges;;;;;;;;;;;;;x
werewolf_law_1_desc;With this law, poor prestige or tyrannical rule are no longer grounds for a challenge;;;;;;;;;;;;;x
werewolf_law_1_option;Infamy;;;;;;;;;;;;;x
werewolf_law_2;Childhood Reformed Werewolf Challenges;;;;;;;;;;;;;x
werewolf_law_2_desc;With this law, challenges may only be brought against adults.;;;;;;;;;;;;;x
werewolf_law_2_option;Child;;;;;;;;;;;;;x
werewolf_law_3;Deformity Reformed Werewolf Challenges;;;;;;;;;;;;;x
werewolf_law_3_desc;With this law, genetic physical deformity is no longer grounds for a challenge;;;;;;;;;;;;;x
werewolf_law_3_option;Deformity;;;;;;;;;;;;;x
werewolf_law_4;Restricted Werewolf Challenges;;;;;;;;;;;;;x
werewolf_law_4_desc;Under restricted challenge laws, challenges may only be made against new, incapable, or non-werewolf rulers.;;;;;;;;;;;;;x
werewolf_law_4_option;Restricted;;;;;;;;;;;;;x
werewolf_wait_law;Werewolf Challenge Time Restrictions;;;;;;;;;;;;;x
werewolf_wait_law_desc;These laws determine how long werewolves must wait before issuing another challenge and how long a ruler is protected from new challenges.;;;;;;;;;;;;;x
werewolf_wait_law_0;Challenger Focused Time Restrictions;;;;;;;;;;;;;x
werewolf_wait_law_0_desc;The law focuses entirely on restricting challengers from issuing repeated challenges.;;;;;;;;;;;;;x
werewolf_wait_law_1;Slightly Challenger Focused Time Restrictions;;;;;;;;;;;;;x
werewolf_wait_law_1_desc;The law focuses restricting repeated challenges rather that protecting the ruler from new challengers.;;;;;;;;;;;;;x
werewolf_wait_law_2;Balanced Time Restrictions;;;;;;;;;;;;;x
werewolf_wait_law_2_desc;The law strikes a balance between preventing vassals from issuing repeated challenges and protecting the ruler from new challengers;;;;;;;;;;;;;x
werewolf_wait_law_3;Slightly Ruler Focused Time Restrictions;;;;;;;;;;;;;x
werewolf_wait_law_3_desc;The law focuses on preventing the ruler from receiving different challenges in succession over stopping vassals from repeating challenges;;;;;;;;;;;;;x
werewolf_wait_law_4;Ruler Focused Time Restrictions;;;;;;;;;;;;;x
werewolf_wait_law_4_desc;The law focuses entirely on preventing the ruler from receiving new challenges before they can recover.;;;;;;;;;;;;;x
TOOLTIP_ALLOW_CHALLENGE_INFAMOUS;Rulers may be challenged over tyranny or negative prestige;;;;;;;;;;;;;x
TOOLTIP_DISALLOW_CHALLENGE_INFAMOUS;Rulers may no longer be challenged over tyranny or negative prestige;;;;;;;;;;;;;x
TOOLTIP_ALLOW_CHALLENGE_CHILD;Challenges may be brought against child rulers;;;;;;;;;;;;;x
TOOLTIP_DISALLOW_CHALLENGE_CHILD;Challenges may no longer be brought against child rulers;;;;;;;;;;;;;x
TOOLTIP_ALLOW_CHALLENGE_DEFORMED;Rulers may be challenged over physical deformity;;;;;;;;;;;;;x
TOOLTIP_DISALLOW_CHALLENGE_DEFORMED;Rulers may no longer be challenged over physical deformity;;;;;;;;;;;;;x
TOOLTIP_ALLOW_CHALLENGE_WEAK;Rulers may be challenged over physical weakness;;;;;;;;;;;;;x
TOOLTIP_DISALLOW_CHALLENGE_WEAK;Rulers may no longer be challenged over physical weakness;;;;;;;;;;;;;x
TOOLTIP_SHORT_REIGN_5;New rulers may be challenged for 5 years;;;;;;;;;;;;;x
TOOLTIP_SHORT_REIGN_4;New rulers may be challenged for 4 years;;;;;;;;;;;;;x
TOOLTIP_SHORT_REIGN_3;New rulers may be challenged for 3 years;;;;;;;;;;;;;x
TOOLTIP_CHALLENGE_WAIT_NONE;Challengers have no restrictions on issuing new challenges.;;;;;;;;;;;;;x
TOOLTIP_CHALLENGE_WAIT_3;Challengers must wait 3 years before issuing another challenge;;;;;;;;;;;;;x
TOOLTIP_CHALLENGE_WAIT_5;Challengers must wait 5 years before issuing another challenge;;;;;;;;;;;;;x
TOOLTIP_CHALLENGE_WAIT_10;Challengers must wait 10 years before issuing another challenge;;;;;;;;;;;;;x
TOOLTIP_CHALLENGE_WAIT_LIFE;Challengers may only issue a challenge once per lifetime.;;;;;;;;;;;;;x
TOOLTIP_PROTECTION_NONE;Rulers have no protections from new challenges.;;;;;;;;;;;;;x
TOOLTIP_PROTECTION_3_MONTH;Rulers may not receive new challenges within 3 months of their previous one starting.;;;;;;;;;;;;;x
TOOLTIP_PROTECTION_6_MONTH;Rulers may not receive new challenges within 6 months of their previous one starting.;;;;;;;;;;;;;x
TOOLTIP_PROTECTION_9_MONTH;Rulers may not receive new challenges within 9 months of their previous one starting.;;;;;;;;;;;;;x
TOOLTIP_PROTECTION_YEAR;Rulers may not receive new challenges within 1 year of their previous one starting.;;;;;;;;;;;;;x
TT_no_current_challenge;Neither you or your liege are currently being challenged;;;;;;;;;;;;;x
TT_no_recent_challenge;Has not recently been challenged;;;;;;;;;;;;;x
TT_challenge_female;May challenge rulers for being female;;;;;;;;;;;;;x
TT_challenge_male;May challenge rulers for being male;;;;;;;;;;;;;x
TT_challenge_child;May challenge child rulers;;;;;;;;;;;;;x
TT_infamous;Liege is infamous;;;;;;;;;;;;;x
TT_challenge_infamy;May challenge infamous rulers;;;;;;;;;;;;;x
TT_challenge_weak;May challenge weak rulers;;;;;;;;;;;;;x
TT_deformed;Liege has a congenital deformity;;;;;;;;;;;;;x
TT_challenge_deformed;May challenge deformed rulers;;;;;;;;;;;;;x
TT_new_liege;Liege has ruled for a short time;;;;;;;;;;;;;x
TT_issue_challenge;Your liege and co-vassals are informed of your challenge;;;;;;;;;;;;;x
TT_restrict_challenge_0;You will no longer be able to issue challenges;;;;;;;;;;;;;x
TT_restrict_challenge_1;You will not be able to issue challenges for 10 years;;;;;;;;;;;;;x
TT_restrict_challenge_2;You will not be able to issue challenges for 5 years;;;;;;;;;;;;;x
TT_restrict_challenge_3;You will not be able to issue challenges for 3 year;;;;;;;;;;;;;x
TT_challenge_protect_liege_1;Your liege will reject new challenges for the next 3 months;;;;;;;;;;;;;x
TT_challenge_protect_liege_2;Your liege will reject new challenges for the next 6 months;;;;;;;;;;;;;x
TT_challenge_protect_liege_3;Your liege will reject new challenges for the next 9 months;;;;;;;;;;;;;x
TT_challenge_protect_liege_4;Your liege will reject new challenges for the next year;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_1_female;Faithful;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_2_female;Adherent;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_3_female;Flamekeeper;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_4_female;Pure;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_1_male;Faithful;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_2_male;Adherent;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_3_male;Flamekeeper;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_rank_4_male;Pure;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_1_female;Faithful;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_2_female;Adherent;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_3_female;Preacher;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_4_female;Bandrúi;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_1_male;Faithful;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_2_male;Adherent;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_3_male;Preacher;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan_rank_4_male;Druid;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_1_female;Faithful;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_2_female;Adherent;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_3_female;Preacher;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_4_female;Seeress;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_1_male;Faithful;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_2_male;Adherent;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_3_male;Preacher;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_rank_4_male;Seer;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_1_female;Faithful;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_2_female;Adherent;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_3_female;Preacher;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_4_female;Herald;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_1_male;Faithful;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_2_male;Adherent;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_3_male;Preacher;;;;;;;;;;;;;x
secret_religious_society_jotnar_rank_4_male;Herald;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan;The Secret Flame;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_desc;The faithful draconic worshipers focus on purifying their soul through power and wealth, awaiting the hatching of the world-egg, and the birth of the next world.;;;;;;;;;;;;;x
secret_religious_society_druidic_pagan;The Secret Grove;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan;The Eyes of Horus;;;;;;;;;;;;;x
secret_religious_society_jotnar;The Warriors of Ragnarok;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_draconic_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_druidic_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_druidic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_atenist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_kemetic_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_jotnar_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_jotnar_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_hellenic_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_roman_pagan_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;;
secret_religious_society_draconic_pagan_reformed_leader_desc;The High Flame;;;;;;;;;;;;;x
secret_religious_society_draconic_pagan_leader_desc;The High Flame;;;;;;;;;;;;;x
secret_religious_society_druidic_reformed_leader_desc;The Arch Druid;;;;;;;;;;;;;x
secret_religious_society_druidic_leader_desc;The Arch Druid;;;;;;;;;;;;;x
secret_religious_society_atenist_leader_desc;The High Priest;;;;;;;;;;;;;x
secret_religious_society_kemetic_pagan_leader_desc;The High Priest;;;;;;;;;;;;;x
secret_religious_society_jotnar_reformed_leader_desc;The High Priest;;;;;;;;;;;;;x
secret_religious_society_jotnar_leader_desc;The High Priest;;;;;;;;;;;;;x
secret_religious_society_hellenic_pagan_leader_desc;The High Priest;;;;;;;;;;;;;x
secret_religious_society_roman_pagan_leader_desc;The High Priest;;;;;;;;;;;;;x
religion_openly_draconic_or_reformed_tooltip;Publicly follows the §YDraconic§! religion;;;;;;;;;;;;;x
religion_openly_druidic_or_reformed_tooltip;Publicly follows the §YDruidic§! religion;;;;;;;;;;;;;x
religion_openly_kemetic_or_reformed_tooltip;Publicly follows the §YKemetic§! religion;;;;;;;;;;;;;x
religion_openly_jotnar_or_reformed_tooltip;Publicly follows the §YJotnar§! religion;;;;;;;;;;;;;x
secretly_convert_to_draconic_pagan_holy_site;Secretly Convert to Draconic;;;;;;;;;;;;;x
secretly_convert_to_draconic_pagan_holy_site_desc;The §YDraconic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_draconic_pagan_reformed_holy_site;Secretly Convert to Draconic;;;;;;;;;;;;;x
secretly_convert_to_draconic_pagan_reformed_holy_site_desc;The §YDraconic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_druidic_holy_site;Secretly Convert to Celtic;;;;;;;;;;;;;x
secretly_convert_to_druidic_holy_site_desc;The §YCeltic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_druidic_reformed_holy_site;Secretly Convert to Druidic;;;;;;;;;;;;;x
secretly_convert_to_druidic_reformed_holy_site_desc;The §YDruidic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_kemetic_pagan_holy_site;Secretly Convert to Kemetic;;;;;;;;;;;;;x
secretly_convert_to_kemetic_pagan_holy_site_desc;The §YKemetic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_atenist_holy_site;Secretly Convert to Atenism;;;;;;;;;;;;;x
secretly_convert_to_atenist_holy_site_desc;The §YAtenist§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_jotnar_holy_site;Secretly Convert to Jotnar;;;;;;;;;;;;;x
secretly_convert_to_jotnar_holy_site_desc;The §YJotnar§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_roman_pagan_holy_site;Secretly Convert to Roman;;;;;;;;;;;;;x
secretly_convert_to_roman_pagan_holy_site_desc;The §YRoman§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_hellenic_pagan_holy_site;Secretly Convert to Hellenic;;;;;;;;;;;;;x
secretly_convert_to_hellenic_pagan_holy_site_desc;The §YHellenic§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secretly_convert_to_jotnar_reformed_holy_site;Secretly Convert to Jotnar;;;;;;;;;;;;;x
secretly_convert_to_jotnar_reformed_holy_site_desc;The §YJotnar§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
other_group;Other Religions;;;;;;;;;;;;;x
undead_religion_group;Undead Religions;;;;;;;;;;;;;x
egyptian;Old Egyptian;;;;;;;;;;;;;x
dragon_culture_group;Dragons;;;;;;;;;;;;;x
draconic;Draconic;;;;;;;;;;;;;x
monster_culture_group;Monsters;;;;;;;;;;;;;x
vampire_culture;Vampiric;;;;;;;;;;;;;x
werewolf_culture;Lycan;;;;;;;;;;;;;x
undead_cold_ones;Cold One;;;;;;;;;;;;;x
undead_aptrganger;Aptrganger;;;;;;;;;;;;;x
undead_draugr;Draugr;;;;;;;;;;;;;x
undead_dybbuk;Dybbuk;;;;;;;;;;;;;x
undead_ghoul;Ghoul;;;;;;;;;;;;;x
undead_wight;Wight;;;;;;;;;;;;;x
undead_zombie;Zombie;;;;;;;;;;;;;x
undead_vetala;Vetala;;;;;;;;;;;;;x
undead_vrykolakas;Vrykolakas;;;;;;;;;;;;;x
undead_revenant;Revenant;;;;;;;;;;;;;x
king_egyptian;Pharaoh;;;;;;;;;;;;;x
giant_culture_modifier;Giant Huskarls;;;;;;;;;;;;;x
djinni_culture_modifer;Djinni Firethrowers;;;;;;;;;;;;;x
dragon_culture_modifier;Dragon Knights;;;;;;;;;;;;;x
challenged_liege;Challenged Liege;;;;;;;;;;;;;x
challenged_liege_desc;This character has recently issued a challenge for dominance against [Root.GetHerHis] liege.;;;;;;;;;;;;;x
recently_challenged;Recently Challenged;;;;;;;;;;;;;x
recently_challenged_desc;This character has recently been challenged by one of [Root.GetHerHis] vassals for [Root.GetHerHis] title.;;;;;;;;;;;;;x
facing_challenge;Facing Challenge;;;;;;;;;;;;;x
facing_challenge_desc;This character is currently being challenged for their title.  Other challenges will have to wait;;;;;;;;;;;;;x
replaced_impure_flame;Deposed Impure Flame;;;;;;;;;;;;;x
replaced_impure_flame_desc;This character helped overthrow and impure Sapphire Flame\nPurity: §G+1§!;;;;;;;;;;;;;x
rebelled_against_religious_head;Rebelled against Sapphire Flame;;;;;;;;;;;;;x
rebelled_against_religious_head_desc;This character rebelled against the Sapphire Flame and tried to install an impostor\nPurity: §R-3§!;;;;;;;;;;;;;x
sapphire_flame_blessing;Blessed by the Sapphire Flame;;;;;;;;;;;;;x
sapphire_flame_blessing_desc;This character has received a blessing from their religious head\nPurity: §G+1§!;;;;;;;;;;;;;x
tt_trait_virtue;\n§GVirtue§!;\n§GVertu§!;\n§GTugend§!;;\n§GVirtud§!;\n§GVirtù§!;;;;;;;;;
tt_trait_vice;\n§RVice§!;\n§RVice§!;\n§RUntugend§!;;\n§RVicio§!;\n§RVizio§!;;;;;;;;;
tt_divorce_humanspouse;\nHuman Spouse: §G+4§![Divorce_HighPurity];;;;;;;;;;;;;x
tt_divorce_highpurity;\nHigh Purity: §G+1§![Divorce_Friend];;;;;;;;;;;;;x
tt_divorce_friend;\nFriend: §G+2§![Divorce_RivalSpouse];;;;;;;;;;;;;x
tt_divorce_rivalspouse;\nRival Spouse: §G+2§![Divorce_Rival];;;;;;;;;;;;;x
tt_divorce_rival;\nRival: §R-2§![Divorce_FriendSpouse];;;;;;;;;;;;;x
tt_divorce_friendspouse;\nFriend Spouse: §R-2§![Divorce_Flametender];;;;;;;;;;;;;x
tt_flametender;\nFlametender: §G+1§![Divorce_Opinion];;;;;;;;;;;;;x
tt_divorce_opinion_minus_4;\nOpinion: §R-4§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_minus_3;\nOpinion: §R-3§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_minus_2;\nOpinion: §R-2§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_minus_1;\nOpinion: §R-1§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_1;\nOpinion: §G+1§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_2;\nOpinion: §G+2§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_3;\nOpinion: §G+3§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_opinion_4;\nOpinion: §G+4§![Divorce_SpouseOpinion];;;;;;;;;;;;;x
tt_divorce_spouseopinion_minus_4;\nSpouse Opinion: §R-4§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_minus_3;\nSpouse Opinion: §R-3§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_minus_2;\nSpouse Opinion: §R-2§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_minus_1;\nSpouse Opinion: §R-1§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_4;\nSpouse Opinion: §G+4§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_3;\nSpouse Opinion: §G+3§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_2;\nSpouse Opinion: §G+2§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseopinion_1;\nSpouse Opinion: §G1§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_divorce_spouseinfidel;\nInfidel Spouse: §G+4§![Divorce_FlametenderSpouse] ;;;;;;;;;;;;;x
tt_divorce_flametenderspouse;\nSpouse Flametender: §R-1§![Divorce_SpouseInfidel] ;;;;;;;;;;;;;x
tt_disinherit_dragonheir;\nDraconic Heir: §R-------§![Disinherit_InfidelHeir];;;;;;;;;;;;;x
tt_disinherit_infidelheir;\nInfidel Heir: §G+4§![Disinherit_Opinion];;;;;;;;;;;;;x
tt_disinherit_opinion_minus_4;\nOpinion: §R-4§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_minus_3;\nOpinion: §R-3§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_minus_2;\nOpinion: §R-2§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_minus_1;\nOpinion: §R-1§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_1;\nOpinion: §G+1§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_2;\nOpinion: §G+2§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_3;\nOpinion: §G+3§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_opinion_4;\nOpinion: §G+4§![Disinherit_HeirOpinion];;;;;;;;;;;;;x
tt_disinherit_heiropinion_minus_4;\nHeir Opinion: §R-4§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_minus_3;\nHeir Opinion: §R-3§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_minus_2;\nHeir Opinion: §R-2§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_minus_1;\nHeir Opinion: §R-1§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_1;\nHeir Opinion: §G+4§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_2;\nHeir Opinion: §G+3§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_3;\nHeir Opinion: §G+2§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_heiropinion_4;\nHeir Opinion: §G+1§![Disinherit_Virtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_minus_4;\nWicked: §R-4§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_minus_3;\nWicked: §R-3§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_minus_2;\nWicked: §R-2§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_minus_1;\nWicked: §R-1§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_4;\nVirtuous: §G+4§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_3;\nVirtuous: §G+3§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_2;\nVirtuous: §G+2§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_virtue_1;\nVirtuous: §G+1§![Disinherit_HeirVirtuous];;;;;;;;;;;;;x
tt_disinherit_heirvirtue_4;\nWicked Heir: §G+4§!;;;;;;;;;;;;;x
tt_disinherit_heirvirtue_3;\nWicked Heir: §G+3§!;;;;;;;;;;;;;x
tt_disinherit_heirvirtue_2;\nWicked Heir: §G+2§!;;;;;;;;;;;;;x
tt_disinherit_heirvirtue_1;\nWicked Heir: §G+1§!;;;;;;;;;;;;;x
tt_disinherit_heirvirtue_minus_1;\nVirtuous Heir: §R-1§!;;;;;;;;;;;;;x
